vehicle_id,vehicle_type,battery_capacity_kwh,vehicle_model,vehicle_age,motor_power_kw,vehicle_weight_kg,state_of_charge,battery_temperature,battery_voltage,battery_current,battery_cycles,battery_health,charging_type,charging_time,average_speed,maximum_speed,acceleration,driving_style,distance_travelled,regenerative_braking,outside_temperature,humidity,road_condition,traffic_level,terrain,wind_speed,ac_usage,passenger_load,headlight_usage,infotainment_usage,energy_consumption_kwh_per_100km,estimated_range_km
EV120587,Car,69.93,MG ZS EV,3.54,77.1,1207.9,98.94,38.23,337.85,85.63,1083,91.21,DC Fast,0.93,32.03,106.39,1.94,Aggressive,67.63,100.0,25.32,67.77,Excellent,Low,Flat,10.76,Low,4,Off,On,20.45,308.59
EV120588,Car,24.05,Tata Nexon EV,9.51,144.68,1154.6,18.5,30.39,432.3,82.3,1103,85.22,DC Fast,0.31,18.95,45.91,2.92,Eco,65.0,53.27,35.81,42.5,Excellent,Medium,Hilly,7.2,Off,1,On,On,20.66,18.35
EV120589,Car,56.02,Tata Tiago EV,8.59,107.94,1260.9,20.94,21.85,400.43,68.07,1356,81.96,AC,7.5,16.44,75.36,2.02,Normal,65.97,59.15,22.95,59.77,Good,Medium,Mixed,21.13,Off,3,On,On,21.33,45.07
EV120590,Car,63.2,Hyundai Ioniq 5,7.05,114.04,1499.6,25.26,51.33,367.86,78.07,1009,89.04,AC,6.98,51.35,91.55,2.62,Normal,328.73,61.47,20.96,51.36,Average,Low,Hilly,7.36,Low,3,Off,On,25.6,55.54
EV120591,Car,27.21,Mahindra XUV400,2.45,140.29,1691.1,23.93,24.52,412.71,61.76,970,94.89,DC Fast,0.34,30.14,81.16,3.69,Normal,484.63,57.24,23.07,51.65,Average,Medium,Flat,8.93,High,5,Off,On,23.32,26.49
EV120592,Car,80.06,Tata Nexon EV,8.48,137.4,1720.2,46.92,16.83,280.66,35.75,1539,87.44,AC,8.12,62.72,97.35,1.21,Eco,206.62,55.34,40.95,38.05,Poor,Very High,Flat,10.91,Low,2,Off,On,28.2,116.46
EV120593,Bus,245.6,Tata Starbus EV,0.95,299.51,17432.4,61.51,43.12,606.75,190.27,532,94.93,Depot Fast,1.36,41.55,95.97,1.14,Normal,148.22,87.17,24.61,52.29,Average,High,Flat,8.23,Off,51,Off,On,147.24,97.4
EV120594,Car,48.63,Mahindra XUV400,7.33,82.86,1801.4,25.25,20.81,354.08,112.89,1068,88.69,DC Fast,0.57,44.77,100.43,1.25,Aggressive,221.56,76.71,22.52,80.31,Good,Medium,Flat,14.82,Off,5,Off,On,25.08,43.41
EV120595,Car,67.45,Mahindra XUV400,4.51,55.46,2130.3,70.51,31.58,301.39,75.28,909,94.89,DC Fast,0.93,46.58,110.42,2.46,Aggressive,99.63,51.44,31.86,56.89,Average,Medium,Mixed,8.89,High,2,Off,Off,30.41,148.39
EV120596,Bus,172.85,Ashok Leyland Switch,5.68,270.98,15777.6,75.94,35.73,611.9,103.99,934,91.45,DC Fast,2.19,37.21,98.71,1.24,Normal,332.04,68.74,21.02,41.46,Excellent,Medium,Hilly,7.71,Medium,50,On,Off,136.0,88.26
EV120597,Car,25.72,Mahindra XUV400,7.36,71.32,1241.9,15.8,46.31,310.39,49.15,1354,84.28,AC,3.23,46.35,107.75,2.06,Eco,138.98,49.45,25.5,60.04,Good,Medium,Flat,7.14,Off,1,Off,On,17.46,19.62
EV120598,Scooty,6.18,Bajaj Chetak,5.47,10.19,117.8,42.17,30.81,55.98,20.32,1122,92.83,AC,0.7,38.54,85.36,2.2,Eco,220.66,48.56,35.56,47.26,Good,High,Flat,4.44,Off,1,On,Off,6.59,36.72
EV120599,Car,67.77,BYD Atto 3,7.09,118.33,2100.4,72.24,33.12,294.37,75.33,1345,87.56,DC Fast,0.74,43.24,119.48,2.61,Eco,95.81,48.64,29.36,67.84,Excellent,High,Flat,9.25,Low,2,On,On,21.75,197.13
EV120600,Scooty,2.67,TVS iQube,0.91,6.66,157.9,13.91,21.77,40.91,45.03,610,98.18,AC,0.32,31.82,99.19,2.59,Normal,308.95,27.62,35.25,56.94,Excellent,Medium,Flat,10.8,Medium,1,Off,Off,6.94,5.25
EV120601,Bus,274.02,JBM ECOLIFE,7.28,261.31,12604.0,70.96,35.49,675.75,109.74,1346,92.02,AC,12.0,43.29,74.55,1.89,Eco,367.21,55.34,42.42,81.01,Average,Medium,Flat,8.63,Low,23,On,On,130.13,137.5
EV120602,Car,46.18,Tata Tiago EV,5.96,115.28,1710.2,24.24,40.4,370.4,100.14,1037,90.13,DC Fast,0.7,50.17,83.21,2.61,Aggressive,139.15,81.35,20.29,68.89,Good,Medium,Flat,12.58,High,1,Off,On,28.03,35.99
EV120603,Bus,332.47,Ashok Leyland Switch,10.19,325.4,10189.2,50.43,38.11,800.0,227.02,1842,88.59,DC Fast,3.62,13.8,90.83,1.48,Eco,334.93,60.95,21.56,44.51,Good,Medium,Flat,16.17,Off,45,On,Off,136.01,109.22
EV120604,Car,28.12,Hyundai Ioniq 5,4.92,159.05,1612.2,74.27,36.89,360.46,41.97,1483,89.98,AC,3.77,50.91,81.34,1.38,Aggressive,259.69,57.76,37.31,69.72,Excellent,Low,Flat,9.77,High,4,On,On,21.47,87.53
EV120605,Car,53.02,Mahindra XUV400,10.2,143.53,1248.2,77.95,35.35,330.17,86.84,1555,81.78,AC,5.48,42.98,69.63,2.62,Aggressive,133.25,69.63,25.78,46.14,Poor,Low,Flat,11.76,Low,1,On,On,24.81,136.21
EV120606,Car,70.06,Mahindra XUV400,10.47,129.21,1187.4,75.46,37.39,442.82,63.64,1890,84.16,DC Fast,0.85,53.03,128.49,2.72,Aggressive,117.68,64.35,32.83,98.0,Average,Medium,Flat,17.97,Medium,5,Off,Off,28.03,158.74
EV120607,Car,79.95,BYD Atto 3,4.03,123.52,2115.8,73.59,40.7,337.69,79.08,1051,94.2,AC,10.37,54.85,130.68,1.79,Aggressive,186.75,71.68,22.42,67.55,Good,Low,Flat,16.3,Off,4,Off,On,24.96,222.0
EV120608,Car,28.01,BYD Atto 3,11.06,121.79,1066.7,94.7,33.34,322.65,64.31,1435,84.61,DC Fast,0.41,49.81,91.49,2.39,Normal,452.75,56.25,10.61,65.23,Good,Medium,Flat,1.88,Low,3,On,On,16.31,137.61
EV120609,Bus,265.35,Tata Starbus EV,3.56,313.49,10232.5,29.37,35.65,637.57,211.97,1173,94.23,Depot Fast,1.27,32.03,98.23,1.77,Normal,75.8,55.19,33.23,56.47,Average,Medium,Hilly,13.99,High,18,Off,Off,121.42,60.48
EV120610,Scooty,4.98,Ola S1 Pro,6.45,10.58,127.7,56.88,26.85,65.09,54.44,944,96.53,AC,0.65,32.69,60.09,1.75,Normal,242.93,70.14,31.44,58.99,Good,High,Flat,12.84,High,1,Off,On,8.0,34.19
EV120611,Bus,339.24,Tata Starbus EV,14.12,187.76,10025.4,61.06,23.99,655.95,198.46,2204,83.08,AC,12.0,46.73,84.18,1.46,Normal,185.24,58.47,35.04,44.09,Good,High,Flat,7.37,Low,23,Off,On,130.91,131.46
EV120612,Car,26.59,BYD Atto 3,8.44,43.01,1791.0,56.92,35.19,312.99,102.74,923,92.49,AC,3.51,33.21,62.79,2.84,Normal,227.33,80.55,25.91,80.0,Good,High,Flat,12.54,Off,5,Off,On,21.33,65.64
EV120613,Car,30.47,Tata Tiago EV,0.34,122.7,1157.2,84.03,34.49,322.49,79.16,644,96.71,AC,3.6,60.04,88.16,1.78,Normal,150.25,82.04,31.79,90.66,Average,Medium,Mixed,18.5,Low,4,Off,On,21.44,115.46
EV120614,Car,65.41,MG ZS EV,9.28,121.56,1899.9,26.01,28.41,391.01,133.72,1845,85.79,DC Fast,0.98,32.05,97.96,1.12,Eco,126.65,66.26,27.4,60.14,Excellent,High,Hilly,4.79,Low,4,Off,Off,26.05,56.04
EV120615,Car,57.77,Mahindra XUV400,11.16,57.47,2274.7,90.97,21.99,364.08,88.45,1740,80.62,DC Fast,0.85,57.97,97.45,1.48,Normal,79.01,61.84,48.0,68.75,Good,High,Flat,8.22,Off,5,Off,On,25.25,167.82
EV120616,Car,61.54,MG ZS EV,8.97,156.49,1698.2,14.28,13.7,368.87,55.53,1293,86.2,DC Fast,0.97,39.9,83.69,3.71,Normal,138.42,75.67,32.32,91.61,Good,High,Flat,11.59,High,3,Off,On,22.89,33.09
EV120617,Bus,320.07,JBM ECOLIFE,7.02,227.55,17984.2,59.11,36.67,622.26,217.52,1714,87.53,Depot Fast,1.49,48.49,92.3,0.71,Normal,150.2,81.11,29.0,64.15,Excellent,High,Flat,7.49,Low,16,On,Off,139.01,119.12
EV120618,Bus,303.12,JBM ECOLIFE,10.5,300.62,14391.8,62.73,16.38,599.09,246.92,1366,83.21,Depot Fast,1.78,26.88,53.84,1.26,Eco,369.06,79.86,28.03,84.44,Excellent,Medium,Flat,7.88,Low,12,On,On,106.31,148.81
EV120619,Car,38.8,Tata Tiago EV,3.02,168.83,1945.1,31.63,29.25,320.3,62.32,985,91.21,AC,5.07,58.9,128.34,3.47,Normal,97.06,65.5,35.74,26.79,Average,Medium,Flat,7.72,Medium,1,Off,Off,20.86,53.67
EV120620,Car,73.63,Mahindra XUV400,7.79,40.16,1508.7,94.64,34.54,336.11,83.6,1457,89.52,DC Fast,0.88,41.35,108.01,1.92,Normal,594.16,88.86,24.73,90.71,Excellent,Medium,Hilly,16.77,Low,2,Off,On,24.6,253.62
EV120621,Car,80.55,Tata Tiago EV,5.76,168.13,1133.8,98.86,36.6,381.03,12.59,453,94.99,DC Fast,1.13,68.12,125.98,0.61,Normal,499.01,82.42,32.59,55.88,Average,Low,Flat,11.92,Medium,1,On,On,17.65,428.67
EV120622,Car,63.16,Hyundai Ioniq 5,5.31,146.42,1719.8,23.26,23.14,368.17,74.87,875,93.34,DC Fast,0.96,48.42,99.39,0.47,Eco,261.09,73.79,22.41,78.41,Poor,Low,Flat,2.94,Off,2,Off,On,20.8,65.92
EV120623,Scooty,5.13,Hero Vida V1,1.68,7.0,114.5,17.22,50.49,63.52,43.8,1051,96.0,AC,0.56,32.98,61.71,2.1,Normal,313.86,44.35,30.97,48.38,Excellent,High,Flat,3.32,Low,1,Off,On,7.76,10.93
EV120624,Car,59.37,BYD Atto 3,3.5,99.54,1946.7,63.57,41.41,332.09,64.17,660,92.38,AC,7.09,61.88,124.14,1.82,Normal,205.16,80.48,26.82,69.03,Good,Medium,Flat,17.6,Medium,5,On,Off,22.47,155.17
EV120625,Car,72.18,Hyundai Ioniq 5,1.92,46.28,2236.7,63.84,34.73,322.92,94.32,789,97.35,AC,8.09,15.8,67.88,1.97,Normal,283.27,80.33,29.93,48.99,Poor,Medium,Flat,13.4,Low,4,Off,On,23.53,190.63
EV120626,Car,45.32,Hyundai Ioniq 5,2.7,126.39,1966.2,54.06,40.16,349.96,70.18,957,93.63,AC,4.58,34.66,61.64,2.2,Normal,190.44,60.67,28.05,81.58,Good,Medium,Hilly,5.84,Low,1,Off,On,22.43,102.29
EV120627,Bus,159.35,Olectra C9,6.66,222.66,16049.9,34.87,32.12,728.48,201.41,1456,86.53,Depot Fast,0.71,48.07,106.13,1.52,Eco,402.84,56.82,23.72,48.59,Excellent,Low,Flat,11.98,Off,17,Off,On,112.28,42.82
EV120628,Scooty,7.26,Bajaj Chetak,7.61,4.45,127.7,52.86,24.84,50.98,29.05,1630,88.26,AC,0.76,30.48,59.51,2.52,Eco,38.41,49.69,19.35,84.21,Average,High,Flat,9.89,Medium,1,Off,On,8.0,42.33
EV120629,Bus,331.19,Tata Starbus EV,9.93,251.26,17491.7,12.07,26.17,686.16,210.47,1156,91.22,Depot Fast,1.78,18.94,98.67,1.1,Aggressive,42.06,71.09,26.77,61.55,Good,Medium,Flat,8.25,Medium,29,On,Off,141.86,25.7
EV120630,Car,34.32,BYD Atto 3,4.12,61.45,1755.0,24.74,20.94,420.73,107.62,940,95.02,DC Fast,0.52,67.52,125.47,2.53,Normal,531.31,55.23,42.63,47.3,Good,High,Flat,6.92,Medium,2,On,Off,24.77,32.57
EV120631,Car,73.25,Hyundai Ioniq 5,2.62,158.36,1714.8,64.6,36.76,293.57,79.45,490,94.64,DC Fast,0.82,62.57,120.47,2.22,Normal,35.47,62.19,29.82,92.93,Excellent,Medium,Flat,10.41,High,2,On,Off,19.98,224.15
EV120632,Car,67.98,Mahindra XUV400,7.84,106.39,2279.6,59.78,42.04,387.66,76.39,1250,87.97,AC,6.64,39.35,75.9,1.44,Normal,49.25,59.85,27.83,71.32,Good,Very High,Hilly,17.88,Medium,2,Off,On,32.0,111.71
EV120633,Bus,200.54,JBM ECOLIFE,2.61,285.06,13737.6,81.62,32.5,704.54,222.05,1178,94.12,DC Fast,2.8,8.52,49.05,2.22,Normal,88.96,86.93,36.13,90.11,Excellent,Medium,Hilly,7.6,Off,50,Off,On,132.91,115.91
EV120634,Car,44.82,Tata Nexon EV,6.94,113.6,1929.1,68.35,40.98,310.98,66.63,1570,90.14,AC,4.46,64.79,119.55,2.87,Aggressive,68.94,56.18,26.75,85.64,Excellent,Medium,Mixed,5.07,Low,4,On,Off,25.07,110.16
EV120635,Scooty,4.79,Ola S1 Pro,6.71,9.74,92.1,22.88,34.18,60.13,40.82,927,89.76,Fast Charging,0.72,26.93,60.37,2.04,Normal,250.56,39.7,20.41,61.92,Good,Very High,Hilly,5.86,Off,1,On,On,8.0,12.29
EV120636,Car,46.06,Hyundai Ioniq 5,1.21,63.24,1393.1,74.1,13.3,381.33,90.7,1043,96.37,AC,6.02,61.19,90.24,1.99,Normal,110.2,52.96,17.18,71.91,Good,Medium,Mixed,5.21,Off,3,On,Off,25.24,130.31
EV120637,Car,80.64,BYD Atto 3,8.16,144.61,1726.8,68.42,21.08,340.87,58.27,1501,87.87,AC,10.17,48.86,104.33,1.8,Normal,165.41,74.48,39.39,54.16,Average,High,Flat,15.54,Off,3,On,Off,24.62,196.94
EV120638,Car,32.45,Mahindra XUV400,3.74,83.46,2189.7,45.93,17.19,372.26,87.81,777,92.61,DC Fast,0.41,59.01,136.43,1.11,Normal,239.6,75.34,30.04,68.82,Average,Medium,Flat,12.8,Medium,2,Off,On,25.37,54.4
EV120639,Car,67.82,BYD Atto 3,4.92,114.55,1387.0,52.71,31.31,361.71,57.62,1239,89.04,AC,8.38,38.2,86.83,1.62,Normal,350.86,45.33,18.65,63.46,Good,Low,Hilly,16.14,High,4,Off,On,27.55,115.52
EV120640,Scooty,5.42,Ather 450X,5.42,10.33,150.2,30.71,25.81,55.27,32.89,804,93.69,AC,0.62,27.96,84.42,1.29,Eco,13.8,10.73,31.47,78.43,Good,Low,Flat,7.17,Off,1,Off,On,4.93,31.68
EV120641,Bus,224.45,Ashok Leyland Switch,5.39,259.3,17213.5,89.41,16.2,636.18,305.33,1177,93.45,DC Fast,2.65,26.06,96.69,0.4,Eco,273.22,91.09,17.02,88.78,Good,High,Flat,7.7,Off,43,Off,Off,131.16,142.97
EV120642,Scooty,6.72,Hero Vida V1,0.48,6.08,117.2,50.66,26.66,64.75,5.0,1019,97.26,Fast Charging,0.94,46.14,84.16,3.05,Aggressive,32.6,80.18,30.62,80.26,Average,Low,Flat,19.97,Off,1,On,On,8.0,41.37
EV120643,Car,75.71,Tata Nexon EV,10.77,84.02,2176.2,20.55,29.38,316.92,56.27,2074,80.31,DC Fast,0.95,43.29,95.06,3.19,Aggressive,29.4,56.85,21.37,51.4,Average,High,Flat,8.61,Off,3,On,Off,27.23,45.89
EV120644,Scooty,6.53,TVS iQube,6.68,10.66,122.9,97.55,36.35,79.02,18.56,1698,86.39,Fast Charging,1.19,13.51,40.3,2.9,Normal,158.54,59.07,25.99,55.13,Excellent,Medium,Flat,6.67,Off,1,Off,On,5.85,94.04
EV120645,Car,53.24,Tata Tiago EV,9.66,152.79,1846.5,84.48,21.87,349.71,53.61,1686,85.4,AC,7.02,38.24,104.43,1.22,Normal,11.13,62.09,26.88,57.96,Average,Medium,Mixed,7.41,Off,1,Off,On,25.77,149.05
EV120646,Scooty,6.8,Ather 450X,3.01,3.63,137.2,29.11,22.47,76.82,35.19,579,91.81,Fast Charging,0.97,39.84,83.81,2.16,Normal,73.07,69.79,19.83,68.83,Good,Medium,Flat,7.92,Off,1,Off,On,6.01,30.25
EV120647,Scooty,8.4,Ather 450X,4.58,7.11,147.4,30.07,33.99,56.72,15.82,624,92.76,AC,0.89,30.71,80.86,0.52,Eco,63.04,44.6,25.92,52.59,Good,Low,Flat,7.09,Off,1,Off,On,3.02,77.49
EV120648,Car,71.19,Mahindra XUV400,7.84,145.31,1208.0,37.86,22.1,334.87,95.1,1304,85.22,AC,8.15,75.46,106.5,3.22,Eco,147.86,94.95,42.56,64.35,Good,Medium,Flat,3.07,Medium,4,Off,On,23.46,97.92
EV120649,Car,51.76,Mahindra XUV400,5.61,61.83,1846.7,34.34,41.32,348.29,84.77,811,94.35,DC Fast,0.57,79.78,131.69,2.45,Eco,214.2,68.58,27.82,63.15,Good,High,Hilly,8.28,Off,4,On,On,27.3,61.44
EV120650,Car,67.54,BYD Atto 3,5.96,48.68,2119.9,20.91,23.11,340.42,65.6,1040,94.18,AC,8.73,18.84,98.04,1.41,Normal,230.87,64.66,45.07,61.52,Excellent,High,Flat,12.14,Off,1,Off,Off,21.76,61.11
EV120651,Car,78.26,MG ZS EV,4.01,116.35,1797.5,34.96,27.62,294.75,105.05,1094,94.44,AC,7.77,39.66,84.78,3.41,Normal,32.21,45.72,27.94,87.96,Good,Low,Mixed,8.88,Off,5,Off,On,21.55,119.9
EV120652,Bus,200.93,Olectra C9,11.68,332.18,13361.8,85.31,21.06,751.21,163.58,1207,82.64,DC Fast,3.11,43.45,85.18,0.66,Aggressive,270.89,50.46,28.51,49.8,Excellent,Low,Flat,0.0,Medium,8,On,On,115.64,122.51
EV120653,Scooty,8.37,Bajaj Chetak,0.81,7.99,139.6,26.36,40.07,59.18,36.82,217,99.36,AC,0.97,38.62,71.6,0.75,Eco,167.67,86.18,25.7,44.15,Average,Medium,Mixed,10.15,Off,1,Off,On,7.5,29.23
EV120654,Car,45.53,Tata Tiago EV,7.74,152.75,1928.0,68.74,28.26,376.66,74.94,1027,81.35,AC,4.65,49.03,115.82,1.27,Normal,213.54,72.38,36.8,51.95,Good,Medium,Flat,13.47,High,4,Off,On,22.45,113.41
EV120655,Car,35.57,Hyundai Ioniq 5,8.41,56.95,1955.6,52.36,22.25,369.07,131.6,1776,89.05,DC Fast,0.54,34.9,80.82,2.92,Eco,255.7,70.97,19.34,62.23,Good,Low,Mixed,11.05,Low,1,Off,On,19.82,83.69
EV120656,Scooty,8.0,Ather 450X,7.37,10.68,157.3,86.87,26.35,58.45,25.44,1693,84.07,AC,0.83,40.56,76.18,2.91,Normal,28.37,51.1,30.77,43.12,Average,Very High,Mixed,6.46,Low,1,On,On,8.0,73.06
EV120657,Car,32.15,Mahindra XUV400,4.54,98.83,1182.7,50.12,32.08,332.39,52.98,1195,91.31,AC,3.95,54.0,100.53,2.62,Normal,359.43,53.88,39.87,78.98,Poor,Medium,Flat,4.19,Low,3,Off,On,25.73,57.17
EV120658,Car,38.77,MG ZS EV,5.88,109.33,1538.9,85.47,40.57,379.79,27.94,880,88.95,DC Fast,0.47,42.46,96.39,2.58,Normal,168.2,86.03,26.92,35.69,Good,Medium,Flat,13.4,Off,1,Off,On,18.42,160.05
EV120659,Scooty,4.55,Ola S1 Pro,6.54,8.16,118.2,13.94,38.95,60.08,16.66,1069,88.24,AC,0.45,21.23,65.08,1.87,Eco,97.57,45.31,40.24,86.39,Average,High,Flat,7.81,Low,1,On,On,8.0,7.0
EV120660,Car,77.55,Hyundai Ioniq 5,6.6,89.13,1574.7,57.72,19.55,301.25,24.38,1653,87.78,AC,10.46,70.94,96.69,2.68,Normal,365.97,71.32,32.01,90.65,Average,High,Flat,1.02,Medium,5,Off,On,26.11,150.5
EV120661,Car,27.78,Tata Nexon EV,3.9,60.52,1717.4,14.49,29.69,424.88,22.05,1570,91.06,DC Fast,0.36,55.28,111.87,2.43,Normal,129.09,75.85,28.65,46.03,Average,Low,Flat,7.63,Medium,2,Off,Off,18.47,19.85
EV120662,Car,41.66,Hyundai Ioniq 5,0.47,87.52,1859.4,85.35,36.36,307.28,163.36,765,95.1,DC Fast,0.55,61.51,120.32,3.16,Normal,149.51,70.49,40.54,51.76,Good,High,Flat,15.1,Medium,1,On,On,25.42,133.04
EV120663,Car,31.0,BYD Atto 3,4.03,46.29,2181.0,16.12,30.75,410.21,110.8,781,93.74,AC,3.96,56.59,125.51,1.14,Normal,112.17,84.56,33.88,46.58,Excellent,Medium,Flat,6.95,High,4,Off,On,19.74,23.73
EV120664,Bus,144.79,Olectra C9,8.34,322.73,16310.2,37.27,21.46,734.95,269.19,1691,89.35,AC,12.0,31.39,87.64,1.08,Aggressive,85.42,74.37,38.27,73.69,Good,Medium,Flat,12.5,Off,36,Off,On,126.29,38.18
EV120665,Scooty,7.51,Bajaj Chetak,4.84,10.3,104.1,40.94,48.54,61.25,48.2,907,93.16,AC,0.95,36.77,71.57,2.12,Eco,187.56,48.37,23.93,32.7,Good,High,Flat,13.57,Off,1,Off,On,7.43,38.57
EV120666,Bus,270.06,Olectra C9,9.42,299.78,9137.7,17.45,7.73,702.63,211.57,2392,79.4,DC Fast,4.07,46.55,97.69,1.54,Aggressive,108.78,84.32,26.68,58.89,Good,Medium,Flat,18.45,Off,22,Off,Off,109.34,34.23
EV120667,Bus,161.34,Tata Starbus EV,5.41,278.69,15962.5,65.05,25.14,727.56,170.47,1369,89.2,Depot Fast,1.02,38.74,82.29,1.09,Normal,378.17,72.3,31.12,71.66,Poor,Medium,Flat,2.8,Medium,17,On,On,118.96,78.7
EV120668,Car,65.92,Mahindra XUV400,6.72,121.04,1247.1,69.91,32.9,353.49,69.22,1038,95.23,DC Fast,0.86,50.56,106.27,1.85,Eco,96.21,48.08,31.64,80.83,Excellent,Medium,Flat,8.8,Medium,4,Off,On,18.7,234.72
EV120669,Car,60.03,BYD Atto 3,10.36,115.57,2287.4,33.88,34.19,363.32,75.59,1753,82.96,DC Fast,0.88,41.31,107.14,2.82,Aggressive,208.44,47.59,22.94,98.0,Excellent,Medium,Flat,11.97,Off,2,On,Off,23.31,72.36
EV120670,Scooty,7.89,Ola S1 Pro,1.09,9.55,97.4,36.83,28.7,62.3,5.0,117,97.92,AC,0.92,34.76,70.17,3.12,Normal,29.29,67.57,27.14,70.03,Good,Very High,Flat,5.27,Off,1,Off,On,8.0,35.56
EV120671,Car,55.14,Tata Nexon EV,9.13,155.72,1163.2,60.93,32.18,319.87,94.16,1389,88.53,AC,5.29,69.34,126.77,3.08,Normal,189.95,87.66,27.18,76.35,Good,Medium,Mixed,18.02,High,1,Off,On,22.61,131.54
EV120672,Bus,294.69,JBM ECOLIFE,12.01,156.32,10584.6,33.97,32.52,686.77,112.88,1528,83.65,DC Fast,3.85,26.0,57.8,1.08,Normal,156.24,89.39,15.25,37.54,Good,Medium,Flat,0.0,Low,14,Off,On,115.21,72.69
EV120673,Car,34.61,Tata Tiago EV,8.95,44.9,1062.5,77.73,17.67,333.61,87.65,1541,82.73,AC,4.4,49.43,111.59,2.73,Eco,58.15,64.51,22.13,68.55,Good,Medium,Flat,11.27,Medium,1,Off,On,20.26,109.85
EV120674,Car,44.14,Hyundai Ioniq 5,10.97,105.22,1079.0,14.88,26.68,331.89,100.21,1152,83.84,DC Fast,0.56,36.84,86.47,3.68,Normal,77.72,64.11,33.04,41.71,Average,High,Flat,0.0,Medium,4,Off,On,24.0,22.94
EV120675,Scooty,3.68,TVS iQube,7.79,7.91,122.6,34.25,26.6,61.83,14.68,1186,84.99,AC,0.36,37.04,80.6,2.26,Normal,125.68,63.62,10.85,52.35,Average,High,Flat,20.44,Medium,1,On,On,8.0,13.4
EV120676,Bus,275.14,Tata Starbus EV,3.95,154.09,12684.8,39.98,24.25,430.14,321.07,651,93.18,Depot Fast,1.33,23.92,72.85,1.15,Aggressive,233.96,31.57,31.85,63.11,Excellent,Very High,Flat,8.45,Medium,26,Off,On,122.73,83.52
EV120677,Scooty,3.71,Ather 450X,7.96,7.28,99.4,24.23,22.53,65.82,54.14,2065,84.8,AC,0.47,36.9,69.87,1.95,Eco,63.13,40.42,26.56,52.13,Good,Low,Flat,7.94,High,1,Off,On,6.24,12.22
EV120678,Car,44.09,BYD Atto 3,8.0,55.74,1530.6,61.42,25.62,357.63,63.64,1631,84.43,DC Fast,0.63,48.1,115.88,3.43,Normal,57.88,78.54,26.55,83.97,Good,High,Mixed,2.12,High,3,Off,On,23.94,95.49
EV120679,Car,58.75,Hyundai Ioniq 5,11.53,145.55,1183.5,81.98,28.33,350.08,104.57,1532,86.24,DC Fast,0.86,51.08,108.68,2.17,Aggressive,224.58,52.05,29.4,39.76,Good,Medium,Flat,10.71,Medium,3,Off,On,21.35,194.52
EV120680,Car,35.92,MG ZS EV,3.77,86.38,2062.1,90.71,17.98,472.54,47.27,749,90.32,DC Fast,0.39,35.61,67.95,3.36,Aggressive,79.18,70.38,16.3,66.08,Excellent,Medium,Flat,12.44,Off,3,Off,On,22.13,132.98
EV120681,Scooty,6.89,Ola S1 Pro,4.09,3.58,138.7,15.53,23.6,68.67,25.46,936,89.97,AC,0.68,39.15,95.56,0.4,Aggressive,49.67,87.35,35.85,84.41,Average,High,Flat,13.04,High,1,On,On,8.0,12.04
EV120682,Car,34.45,BYD Atto 3,2.53,135.17,1067.7,14.55,28.9,438.73,141.54,214,97.43,AC,3.24,41.52,96.69,2.33,Eco,364.06,54.26,29.47,61.5,Good,Medium,Flat,2.18,Medium,1,On,On,18.62,26.22
EV120683,Scooty,4.29,Hero Vida V1,0.23,3.66,152.0,92.38,39.52,56.64,34.65,1105,97.05,AC,0.51,28.97,104.19,0.4,Normal,51.06,83.88,36.68,57.28,Average,Medium,Flat,11.52,High,1,Off,On,8.0,48.02
EV120684,Car,69.43,Tata Nexon EV,0.99,84.81,1056.2,72.78,22.88,315.29,54.82,475,96.71,AC,7.36,43.02,73.14,2.02,Normal,87.92,37.69,26.78,84.52,Average,High,Flat,16.16,Medium,1,Off,On,24.93,196.02
EV120685,Car,25.96,Tata Tiago EV,3.45,99.78,1905.8,18.5,23.99,445.68,102.1,1280,91.99,AC,2.71,50.23,120.34,2.27,Eco,172.06,68.1,25.04,42.72,Good,Medium,Hilly,9.97,High,2,On,On,27.47,16.08
EV120686,Bus,213.72,Ashok Leyland Switch,8.61,166.84,14655.4,81.69,37.42,546.19,306.34,1797,83.76,AC,12.0,41.2,98.24,1.13,Aggressive,395.88,75.58,9.11,48.5,Average,Medium,Hilly,15.06,Medium,27,On,On,143.62,101.83
EV120687,Car,48.7,Tata Tiago EV,0.79,143.12,1496.4,93.16,35.45,321.27,78.26,888,96.74,DC Fast,0.68,39.51,82.97,2.2,Normal,290.26,75.7,26.95,32.71,Good,Medium,Mixed,14.7,High,5,On,On,23.89,183.66
EV120688,Scooty,8.48,Ola S1 Pro,2.12,6.48,140.6,45.73,31.64,52.2,31.21,372,96.74,AC,1.11,46.36,79.14,2.89,Aggressive,111.82,54.57,42.51,38.88,Good,High,Mixed,9.17,Off,1,Off,On,8.0,46.89
EV120689,Car,46.77,BYD Atto 3,11.33,140.99,1326.8,98.95,26.34,340.0,59.64,1978,84.9,AC,6.1,30.06,58.78,2.43,Eco,243.04,91.68,12.03,71.28,Average,Medium,Flat,6.31,High,3,On,On,17.89,219.59
EV120690,Bus,172.74,Tata Starbus EV,13.48,231.47,17771.7,23.32,39.85,666.63,138.15,2045,76.89,DC Fast,2.56,22.31,67.84,0.94,Normal,4.09,55.85,16.09,74.85,Poor,High,Mixed,15.38,Medium,20,On,On,147.28,21.04
